001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001071690,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070865, 0247-D (online), C 13.58:83-2681, 1982 GATT notification activities / , NBSIR;  83-2681. , https://doi.org/10.6028/NBS.IR.83-2681 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9169e676efdc5b0f148e87057eb7d404/pdf/GOVPUB-C13-9169e676efdc5b0f148e87057eb7d404.pdf https://purl.fdlp.gov/GPO/gpo100669
001071691,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070866, 0247-D (online), C 13.58:83-2683," Description of CMOS test chip, NBS-39 / ", NBSIR;  83-2683. , https://doi.org/10.6028/NBS.IR.83-2683 https://www.govinfo.gov/content/pkg/GOVPUB-C13-488187ccf65591d014289002b07aedef/pdf/GOVPUB-C13-488187ccf65591d014289002b07aedef.pdf https://purl.fdlp.gov/GPO/gpo97525
001071692,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070867, 0247-D (online), C 13.58:83-2684, A review of compartment fire models / , NBSIR;  83-2684. , https://doi.org/10.6028/NBS.IR.83-2684 https://www.govinfo.gov/content/pkg/GOVPUB-C13-520ee18cd6081484836fe4d7b8fdd989/pdf/GOVPUB-C13-520ee18cd6081484836fe4d7b8fdd989.pdf https://purl.fdlp.gov/GPO/gpo97889
001071693,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070869, 0247-D (online), C 13.58:83-2686, A numerical procedure for an inviscid stability analysis of an axisymmetric jet / , NBSIR;  83-2686. , https://doi.org/10.6028/NBS.IR.83-2686 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b97355daa51dce7748ad365cacf04781/pdf/GOVPUB-C13-b97355daa51dce7748ad365cacf04781.pdf https://purl.fdlp.gov/GPO/gpo102263
001071694,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070870, 0247-D (online), C 13.58:83-2687, An overview of computer-based natural language processing / , NBSIR;  83-2687. , https://doi.org/10.6028/NBS.IR.83-2687 https://www.govinfo.gov/content/pkg/GOVPUB-C13-be241e649c5d8be387dc8a74bc29eb03/pdf/GOVPUB-C13-be241e649c5d8be387dc8a74bc29eb03.pdf https://purl.fdlp.gov/GPO/gpo102444
001071695,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070872, 0247-D (online), C 13.58:83-2674, Error analysis for the National Bureau of Standards 1016 mm guarded hot plate / , NBSIR;  83-2674. , https://doi.org/10.6028/NBS.IR.83-2674 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4f92184832da0d0651b541d4fd3c9910/pdf/GOVPUB-C13-4f92184832da0d0651b541d4fd3c9910.pdf https://purl.fdlp.gov/GPO/gpo97796
001071696,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070873, 0247-D (online), C 13.58:83-2675, An evaluation of exit symbol visibility / , NBSIR;  83-2675. , https://doi.org/10.6028/NBS.IR.83-2675 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8dd5a210aaf11d08602cbb79590162e1/pdf/GOVPUB-C13-8dd5a210aaf11d08602cbb79590162e1.pdf https://purl.fdlp.gov/GPO/gpo100526
001071697,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070874, 0247-D (online), C 13.58:83-2676, Technique for tracking the effect of weatherization retrofits on low-income housing / , NBSIR;  83-2676. , https://doi.org/10.6028/NBS.IR.83-2676 https://www.govinfo.gov/content/pkg/GOVPUB-C13-98a149f6408ee48bdcce7cf44a0ba412/pdf/GOVPUB-C13-98a149f6408ee48bdcce7cf44a0ba412.pdf https://purl.fdlp.gov/GPO/gpo100968
001071698,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070875, 0247-D (online), C 13.58:83-2677, Analysis of electrical fire investigations in ten cities / , NBSIR;  83-2677. , https://doi.org/10.6028/NBS.IR.83-2677 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0314a8cead77ef83dde06b4abd345ee6/pdf/GOVPUB-C13-0314a8cead77ef83dde06b4abd345ee6.pdf https://purl.fdlp.gov/GPO/gpo94408
001071699,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070878, 0247-D (online), C 13.58:83-2679-1, Technical aspects of critical materials use by the steel industry Volume I :  summary report /, NBSIR;  83-2679-1. , https://doi.org/10.6028/NBS.IR.83-2679-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2adfac2859ef269f6e52cc2f3ca1f0a1/pdf/GOVPUB-C13-2adfac2859ef269f6e52cc2f3ca1f0a1.pdf https://purl.fdlp.gov/GPO/gpo96157
001071700,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070880, 0247-D (online), C 13.58:83-2679-2, Technical aspects of critical materials use by the steel industry Volume IIB :  proceedings of a public workshop; trends in critical materials requirements for steels of the future; conservation and substitution technology for chromium. /, NBSIR;  83-2679-2. , https://doi.org/10.6028/NBS.IR.83-2679-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-98c9d43ec98f7e65129aebd531bda155/pdf/GOVPUB-C13-98c9d43ec98f7e65129aebd531bda155.pdf https://purl.fdlp.gov/GPO/gpo100974
001071701,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070902, 0247-D (online), C 13.58:83-2715, Smoke control for elevators / , NBSIR;  83-2715. , https://doi.org/10.6028/NBS.IR.83-2715 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5093779e69b337295b96dbcfd8659217/pdf/GOVPUB-C13-5093779e69b337295b96dbcfd8659217.pdf https://purl.fdlp.gov/GPO/gpo97834
001071702,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070903, 0247-D (online), C 13.58:83-2716, Transport of acetic acid in polyethylene / , NBSIR;  83-2716. , https://doi.org/10.6028/NBS.IR.83-2716 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8ff3ae42968b60a2ba23359185b0777f/pdf/GOVPUB-C13-8ff3ae42968b60a2ba23359185b0777f.pdf https://purl.fdlp.gov/GPO/gpo100623
001071703,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070904, 0247-D (online), C 13.58:83-2717, Proceedings of the second LAN-transport workshop :  report of the second workshop for local area network implementors of the NBS specifications of the international standards organization transport class 4 protocol /, NBSIR;  83-2717. , https://doi.org/10.6028/NBS.IR.83-2717 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8b3c0b3bf03df3dc602067744b91b7ff/pdf/GOVPUB-C13-8b3c0b3bf03df3dc602067744b91b7ff.pdf https://purl.fdlp.gov/GPO/gpo100428
001071704,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907234, 0247-D (online), C 13.58:87-3581, In-situ characterization of the interface of glass reinforced composites / , NBSIR;  87-3581. , https://doi.org/10.6028/NBS.IR.87-3581 https://www.govinfo.gov/content/pkg/GOVPUB-C13-95834b9b34ac6f1789a722a6fdcd07ac/pdf/GOVPUB-C13-95834b9b34ac6f1789a722a6fdcd07ac.pdf https://purl.fdlp.gov/GPO/gpo100844
001071705,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070905, 0247-D (online), C 13.58:83-2718, A model of multiroom fire spread / , NBSIR;  83-2718. , https://doi.org/10.6028/NBS.IR.83-2718 https://www.govinfo.gov/content/pkg/GOVPUB-C13-682de6a87c4b208b2af5ee9b065b985f/pdf/GOVPUB-C13-682de6a87c4b208b2af5ee9b065b985f.pdf https://purl.fdlp.gov/GPO/gpo100075
001071706,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070911, 0247-D (online), C 13.58:83-2726," Evaluation of the daylighting and energy performance of windows, skylights, and clerestories / ", NBSIR;  83-2726. , https://doi.org/10.6028/NBS.IR.83-2726 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8d379cafe2410c005a072986ec833358/pdf/GOVPUB-C13-8d379cafe2410c005a072986ec833358.pdf https://purl.fdlp.gov/GPO/gpo100506
001071707,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070912, 0247-D (online), C 13.58:83-2727, Lateral-torsional response of structures subjected to seismic waves / , NBSIR;  83-2727. , https://doi.org/10.6028/NBS.IR.83-2727 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e11037f7e59d7d5d2c836040cfd1c4d1/pdf/GOVPUB-C13-e11037f7e59d7d5d2c836040cfd1c4d1.pdf https://purl.fdlp.gov/GPO/gpo104154
001071708,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070913, 0247-D (online), C 13.58:83-2688, Guidelines for assessment and abatement of asbestos-containing materials in buildings / , NBSIR;  83-2688. , https://doi.org/10.6028/NBS.IR.83-2688 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3f253fef8644f421c5c53f4dbbb6e9e0/pdf/GOVPUB-C13-3f253fef8644f421c5c53f4dbbb6e9e0.pdf https://purl.fdlp.gov/GPO/gpo97392
001071709,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070914, 0247-D (online), C 13.58:83-2689, Thermal radiative ignition of liquid fuels by a CO? laser / , NBSIR;  83-2689. , https://doi.org/10.6028/NBS.IR.83-2689 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6d9d6f6415341c89361083303e31bef5/pdf/GOVPUB-C13-6d9d6f6415341c89361083303e31bef5.pdf https://purl.fdlp.gov/GPO/gpo99087
001071710,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070915, 0247-D (online), C 13.58:83-2690, Priority toxic pollutants in human urine :  their occurrence and analysis /, NBSIR;  83-2690. , https://doi.org/10.6028/NBS.IR.83-2690 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d1cda60eba58bf5910b9939c8312f9c0/pdf/GOVPUB-C13-d1cda60eba58bf5910b9939c8312f9c0.pdf https://purl.fdlp.gov/GPO/gpo103275
001071711,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070916, 0247-D (online), C 13.58:83-2691, Relationships between mechanical properties and performance of inks as the basis for quality control techniques / , NBSIR;  83-2691. , https://doi.org/10.6028/NBS.IR.83-2691 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2caaba58c22eb540a6c21253e224557c/pdf/GOVPUB-C13-2caaba58c22eb540a6c21253e224557c.pdf https://purl.fdlp.gov/GPO/gpo96207
001071712,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070917, 0247-D (online), C 13.58:83-2692, Evaluation criteria for comparing domestic and foreign material specifications / , NBSIR;  83-2692. , https://doi.org/10.6028/NBS.IR.83-2692 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fe98af66362c32dc4833e2a14eb2f49f/pdf/GOVPUB-C13-fe98af66362c32dc4833e2a14eb2f49f.pdf https://purl.fdlp.gov/GPO/gpo105375
001071713,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070918, 0247-D (online), C 13.58:83-2694, Some criteria for colors and signs in workplaces / , NBSIR;  83-2694. , https://doi.org/10.6028/NBS.IR.83-2694 https://www.govinfo.gov/content/pkg/GOVPUB-C13-39167e770d863a2ceb68e25837cc9f1d/pdf/GOVPUB-C13-39167e770d863a2ceb68e25837cc9f1d.pdf https://purl.fdlp.gov/GPO/gpo96728
001071714,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070919, 0247-D (online), C 13.58:83-2696, Relationship between morphology and mechanical properties of ultra high molecular weight polyethylene / , NBSIR;  83-2696. , https://doi.org/10.6028/NBS.IR.83-2696 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fd627c3bf10b6bda573f4f62d7c37fca/pdf/GOVPUB-C13-fd627c3bf10b6bda573f4f62d7c37fca.pdf https://purl.fdlp.gov/GPO/gpo105325
001071715,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070929, 0247-D (online), C 13.58:83-2708, Development of a calorimeter for simultaneously measuring heat release and mass loss rates / , NBSIR;  83-2708. , https://doi.org/10.6028/NBS.IR.83-2708 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e293fece8e332cf770297b7c60e19022/pdf/GOVPUB-C13-e293fece8e332cf770297b7c60e19022.pdf https://purl.fdlp.gov/GPO/gpo104229
001071716,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070930, 0247-D (online), C 13.58:83-2709, Status of safety net standards for construction and research needs / , NBSIR;  83-2709. , https://doi.org/10.6028/NBS.IR.83-2709 https://www.govinfo.gov/content/pkg/GOVPUB-C13-727a99d0c5db165113c8f6a0027ac16f/pdf/GOVPUB-C13-727a99d0c5db165113c8f6a0027ac16f.pdf https://purl.fdlp.gov/GPO/gpo99282
001071717,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070931, 0247-D (online), C 13.58:83-2710, An assessment of ultrasonic reference block calibration methodology / , NBSIR;  83-2710. , https://doi.org/10.6028/NBS.IR.83-2710 https://www.govinfo.gov/content/pkg/GOVPUB-C13-377a32f8fdcbae8f5daf078acc932f27/pdf/GOVPUB-C13-377a32f8fdcbae8f5daf078acc932f27.pdf https://purl.fdlp.gov/GPO/gpo96889
001071718,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070932, 0247-D (online), C 13.58:83-2711, Trial combustions of kilogram-size samples of municipal solid waste / , NBSIR;  83-2711. , https://doi.org/10.6028/NBS.IR.83-2711 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9c4828c219aca9a28f3e4b1898f0f6bd/pdf/GOVPUB-C13-9c4828c219aca9a28f3e4b1898f0f6bd.pdf https://purl.fdlp.gov/GPO/gpo101099
001071719,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070933, 0247-D (online), C 13.58:83-2712, A simple correlation for predicting temperature in a room fire / , NBSIR;  83-2712. , https://doi.org/10.6028/NBS.IR.83-2712 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4431cbb7a03f5fddf35126aa92267254/pdf/GOVPUB-C13-4431cbb7a03f5fddf35126aa92267254.pdf https://purl.fdlp.gov/GPO/gpo97218
001071720,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070941, 0247-D (online), C 13.58:83-2698, The characterization of the Chesapeake Bay :  a systematic analysis of toxic trace elements /, NBSIR;  83-2698. , https://doi.org/10.6028/NBS.IR.83-2698 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d89cd7850c6ba7a490bac4ee5aa390be/pdf/GOVPUB-C13-d89cd7850c6ba7a490bac4ee5aa390be.pdf https://purl.fdlp.gov/GPO/gpo103775
001071721,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070942, 0247-D (online), C 13.58:83-2699, Publications of the Mechanical Production Metrology Division in 1980-1982 / , NBSIR;  83-2699. , https://doi.org/10.6028/NBS.IR.83-2699 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e2dab9835c424f2a83b84664e1a2fe40/pdf/GOVPUB-C13-e2dab9835c424f2a83b84664e1a2fe40.pdf https://purl.fdlp.gov/GPO/gpo104245
001071722,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070943, 0247-D (online), C 13.58:83-2701, Comparative analysis of thermographic inspections performed on retrofitted homes / , NBSIR;  83-2701. , https://doi.org/10.6028/NBS.IR.83-2701 https://www.govinfo.gov/content/pkg/GOVPUB-C13-082735bb87415cfe4e757bc1e83fe1ad/pdf/GOVPUB-C13-082735bb87415cfe4e757bc1e83fe1ad.pdf https://purl.fdlp.gov/GPO/gpo94739
001071723,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070944, 0247-D (online), C 13.58:83-2702, Corrosion evaluation of underground telephone cable shielding materials / , NBSIR;  83-2702. , https://doi.org/10.6028/NBS.IR.83-2702 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f4a2c3b7a6192c1a07d177bfda175813/pdf/GOVPUB-C13-f4a2c3b7a6192c1a07d177bfda175813.pdf https://purl.fdlp.gov/GPO/gpo104964
001071724,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070945, 0247-D (online), C 13.58:83-2703, FASTMENU :  a set of FORTRAN programs for analyzing surface texture /, NBSIR;  83-2703. , https://doi.org/10.6028/NBS.IR.83-2703 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4abc6b89a7da923fd8f9334f86d67813/pdf/GOVPUB-C13-4abc6b89a7da923fd8f9334f86d67813.pdf https://purl.fdlp.gov/GPO/gpo97608
001071725,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070946, 0247-D (online), C 13.58:83-2704," Initial Graphics Exchange Specification test library, Version 1.3 / ", NBSIR;  83-2704. , https://doi.org/10.6028/NBS.IR.83-2704 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3754c19abfe7e2f52dad33250d72cc9c/pdf/GOVPUB-C13-3754c19abfe7e2f52dad33250d72cc9c.pdf https://purl.fdlp.gov/GPO/gpo96667
001071726,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070947, 0247-D (online), C 13.58:83-2705," Development of power system measurements -- quarterly report July 1, 1982 to September 30, 1982 / ", NBSIR;  83-2705. , https://doi.org/10.6028/NBS.IR.83-2705 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a67c00197251bc437edf0c9080a6737/pdf/GOVPUB-C13-0a67c00197251bc437edf0c9080a6737.pdf https://purl.fdlp.gov/GPO/gpo94797
001071727,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070953, 0247-D (online), C 13.58:83-2770, Air exchange rate measurements in the National Archives Building / , NBSIR;  83-2770. , https://doi.org/10.6028/NBS.IR.83-2770 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cd3c552dea15bc1919917f66af9fc109/pdf/GOVPUB-C13-cd3c552dea15bc1919917f66af9fc109.pdf https://purl.fdlp.gov/GPO/gpo103094
001071728,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070954, 0247-D (online), C 13.58:83-2771, Intensity and duration of chimney fires in several chimneys / , NBSIR;  83-2771. , https://doi.org/10.6028/NBS.IR.83-2771 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6c9b5c0871b319c8dbadc830fb5abbbe/pdf/GOVPUB-C13-6c9b5c0871b319c8dbadc830fb5abbbe.pdf https://purl.fdlp.gov/GPO/gpo99049
001071729,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070955, 0247-D (online), C 13.58:83-2706," Fire Research publications, 1982 / ", NBSIR;  83-2706. , https://doi.org/10.6028/NBS.IR.83-2706 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cd824c78fee53bd247e4592b790e478a/pdf/GOVPUB-C13-cd824c78fee53bd247e4592b790e478a.pdf https://purl.fdlp.gov/GPO/gpo103103
001071730,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070969, 0247-D (online), C 13.58:83-2713, Time of day control and duty cycling algorithms for building management and control systems / , NBSIR;  83-2713. , https://doi.org/10.6028/NBS.IR.83-2713 https://www.govinfo.gov/content/pkg/GOVPUB-C13-12d4540623bcb9143b1328759ec08517/pdf/GOVPUB-C13-12d4540623bcb9143b1328759ec08517.pdf https://purl.fdlp.gov/GPO/gpo95131
001071731,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070970, 0247-D (online), C 13.58:83-2714, Electrical properties of interfaces -- compilation of data on the electrical double layer on mercury electrodes / , NBSIR;  83-2714. , https://doi.org/10.6028/NBS.IR.83-2714 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6d23dc67220acfb9fb921cfd36c86e21/pdf/GOVPUB-C13-6d23dc67220acfb9fb921cfd36c86e21.pdf https://purl.fdlp.gov/GPO/gpo99068
001071732,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070971, 0247-D (online), C 13.58:83-2719-1," Center for Electronics and Electrical Engineering :  technical progress bulletin, covering signals and systems program, October 1981 - March 1982 /", NBSIR;  83-2719-1. , https://doi.org/10.6028/NBS.IR.83-2719-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d1c6495605ca25f82de395dda74d43d0/pdf/GOVPUB-C13-d1c6495605ca25f82de395dda74d43d0.pdf https://purl.fdlp.gov/GPO/gpo103272
001071733,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070972, 0247-D (online), C 13.58:83-2719-2," Center for Electronics and Electrical Engineering :  technical progress bulletin, covering signals and systems program, April - September 1982 /", NBSIR;  83-2719-2. , https://doi.org/10.6028/NBS.IR.83-2719-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aa4536340bcb852de431021b1ed87dab/pdf/GOVPUB-C13-aa4536340bcb852de431021b1ed87dab.pdf https://purl.fdlp.gov/GPO/gpo103590
001071734,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070973, 0247-D (online), C 13.58:83-2719-3," Center for Electronics and Electrical Engineering :  technical progress bulletin, covering signals and systems program, October 1982 - December 1982 /", NBSIR;  83-2719-3. , https://doi.org/10.6028/NBS.IR.83-2719-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c26367987cd2995270b6c1b3cb45a19b/pdf/GOVPUB-C13-c26367987cd2995270b6c1b3cb45a19b.pdf https://purl.fdlp.gov/GPO/gpo103591
001071735,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070974, 0247-D (online), C 13.58:83-2720, An optimum start/stop control algorithm for heating and cooling systems in buildings / , NBSIR;  83-2720. , https://doi.org/10.6028/NBS.IR.83-2720 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c20394cce573e9828b8eabe4a9e4fbec/pdf/GOVPUB-C13-c20394cce573e9828b8eabe4a9e4fbec.pdf https://purl.fdlp.gov/GPO/gpo102634
001071736,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070975, 0247-D (online), C 13.58:83-2722," Radiation curing of inks and coatings :  annual report for the period October 1, 1981 to September 30, 1982 /", NBSIR;  83-2722. , https://doi.org/10.6028/NBS.IR.83-2722 https://www.govinfo.gov/content/pkg/GOVPUB-C13-eb5dd76763dc521c508682291198f1a7/pdf/GOVPUB-C13-eb5dd76763dc521c508682291198f1a7.pdf https://purl.fdlp.gov/GPO/gpo104596
001071737,160318s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070981, 0247-D (online), C 13.58:84-2811, Definition of recommended values of certain thermodynamic properties for the ketones / , NBSIR;  84-2811. , https://doi.org/10.6028/NBS.IR.84-2811 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d4ae27fda8095c1ce928bc0c1a731b9c/pdf/GOVPUB-C13-d4ae27fda8095c1ce928bc0c1a731b9c.pdf https://purl.fdlp.gov/GPO/gpo103389
001071738,160318s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945070982, 0247-D (online), C 13.58:84-2812, Jet diffusion flame suppression using water sprays :  an interim report /, NBSIR;  84-2812. , https://doi.org/10.6028/NBS.IR.84-2812 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f280cdc4e5296752b2c46b8994fd0485/pdf/GOVPUB-C13-f280cdc4e5296752b2c46b8994fd0485.pdf https://purl.fdlp.gov/GPO/gpo104890
001071739,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071004, 0247-D (online), C 13.58:83-2723, Performance of add-on type heat pump water heaters using two different test methods / , NBSIR;  83-2723. , https://doi.org/10.6028/NBS.IR.83-2723 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2f2b8d2621e6c4c913a8f29bfa55639c/pdf/GOVPUB-C13-2f2b8d2621e6c4c913a8f29bfa55639c.pdf https://purl.fdlp.gov/GPO/gpo96424
001071740,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071005, 0247-D (online), C 13.58:83-2724, Swiss research in building heating conservation / , NBSIR;  83-2724. , https://doi.org/10.6028/NBS.IR.83-2724 https://www.govinfo.gov/content/pkg/GOVPUB-C13-60893b60e0ff359a91970bc3ae415885/pdf/GOVPUB-C13-60893b60e0ff359a91970bc3ae415885.pdf https://purl.fdlp.gov/GPO/gpo98592
001071741,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071018, 0247-D (online), C 13.58:83-2728, Automated control of lighting and fenestration / , NBSIR;  83-2728. , https://doi.org/10.6028/NBS.IR.83-2728 https://www.govinfo.gov/content/pkg/GOVPUB-C13-99cbda06b4517955383b46fe6f5b4359/pdf/GOVPUB-C13-99cbda06b4517955383b46fe6f5b4359.pdf https://purl.fdlp.gov/GPO/gpo101012
001071742,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071019, 0247-D (online), C 13.58:83-2730, On the significance of a wall effect in enclosures with growing fires / , NBSIR;  83-2730. , https://doi.org/10.6028/NBS.IR.83-2730 https://www.govinfo.gov/content/pkg/GOVPUB-C13-47e6dca7f658b03b4551388f6630d242/pdf/GOVPUB-C13-47e6dca7f658b03b4551388f6630d242.pdf https://purl.fdlp.gov/GPO/gpo97499
001071743,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071020, 0247-D (online), C 13.58:83-2731, Vaporization of simulated nuclear waste glass / , NBSIR;  83-2731. , https://doi.org/10.6028/NBS.IR.83-2731 https://www.govinfo.gov/content/pkg/GOVPUB-C13-286c4fd0d1a8c5ac5eb7c8e53f4b9354/pdf/GOVPUB-C13-286c4fd0d1a8c5ac5eb7c8e53f4b9354.pdf https://purl.fdlp.gov/GPO/gpo96087
001071744,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071021, 0247-D (online), C 13.58:83-2732, Use of hazard pictorials/ symbols in the minerals industry / , NBSIR;  83-2732. , https://doi.org/10.6028/NBS.IR.83-2732 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3aefa17e6146fd118a14c6f16b46c5c9/pdf/GOVPUB-C13-3aefa17e6146fd118a14c6f16b46c5c9.pdf https://purl.fdlp.gov/GPO/gpo96780
001071745,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071022, 0247-D (online), C 13.58:83-2740, Specification and interpretation of data model semantics :  an integration of two approaches /, NBSIR;  83-2740. , https://doi.org/10.6028/NBS.IR.83-2740 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6f8d87c3ae91949272e1d06e3a7bccf9/pdf/GOVPUB-C13-6f8d87c3ae91949272e1d06e3a7bccf9.pdf https://purl.fdlp.gov/GPO/gpo99163
001071746,160318s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)945071023, 0247-D (online), C 13.58:83-2741, NDE publications :  1981 /, NBSIR;  83-2741. , https://doi.org/10.6028/NBS.IR.83-2741 https://www.govinfo.gov/content/pkg/GOVPUB-C13-15c0aa95f658296de739821639af975b/pdf/GOVPUB-C13-15c0aa95f658296de739821639af975b.pdf https://purl.fdlp.gov/GPO/gpo95170
