001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001075002,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741529, 0247 (online), C 13.10:446-4, Building technology project summaries 1979-1980 / , NBS special publication ;  446-4. , https://doi.org/10.6028/NBS.SP.446-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-51f3f07516fca5872a48450ed75897a7/pdf/GOVPUB-C13-51f3f07516fca5872a48450ed75897a7.pdf https://purl.fdlp.gov/GPO/gpo97884
001075003,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741487, 0247 (online), C 13.10:446-5, Building technology project summaries 1980-1981 / , NBS special publication ;  446-5. , https://doi.org/10.6028/NBS.SP.446-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0d22e57b8e42ba78e7813c2acc524300/pdf/GOVPUB-C13-0d22e57b8e42ba78e7813c2acc524300.pdf https://purl.fdlp.gov/GPO/gpo94915
001075004,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741488, 0247 (online), C 13.10:446-6, 1981-1982 building technology project summaries / , NBS special publication ;  446-6. , https://doi.org/10.6028/NBS.SP.446-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bd9a757a08589686c7d93b6de61d2a3d/pdf/GOVPUB-C13-bd9a757a08589686c7d93b6de61d2a3d.pdf https://purl.fdlp.gov/GPO/gpo102422
001075005,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741567, 0247 (online), C 13.10:446-7, 1982-1983 building technology project summaries / , NBS special publication ;  446-7. , https://doi.org/10.6028/NBS.SP.446-7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1e453fce1acbaec18d2dfe3cae175322/pdf/GOVPUB-C13-1e453fce1acbaec18d2dfe3cae175322.pdf https://purl.fdlp.gov/GPO/gpo95721
001075006,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741568, 0247 (online), C 13.10:446-8, 1983-1984 building technology project summaries / , NBS special publication ;  446-8. , https://doi.org/10.6028/NBS.SP.446-8 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fe352a27a0872c4a7b31afa119d59343/pdf/GOVPUB-C13-fe352a27a0872c4a7b31afa119d59343.pdf https://purl.fdlp.gov/GPO/gpo105350
001075007,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741569, 0247 (online), C 13.10:446-9, 1985 building technology project summaries / , NBS special publication ;  446-9. , https://doi.org/10.6028/NBS.SP.446-9 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e12f9b69cb9269308fb0f8fb88cd137c/pdf/GOVPUB-C13-e12f9b69cb9269308fb0f8fb88cd137c.pdf https://purl.fdlp.gov/GPO/gpo104161
001075011,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741573, 0247 (online), C 13.10:450," Blood pH, gases, and electrolytes / ", NBS special publication ; 450 , https://doi.org/10.6028/NBS.SP.450 https://www.govinfo.gov/content/pkg/GOVPUB-C13-73e69f2cf9d30feaf105915d2930fcd7/pdf/GOVPUB-C13-73e69f2cf9d30feaf105915d2930fcd7.pdf https://purl.fdlp.gov/GPO/gpo99330
001075012,151026s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741540, 0247 (online), C 13.10:451, Data base directions :  the next steps /, NBS special publication ; 451 , https://doi.org/10.6028/NBS.SP.451 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a4d895ea1ca8329e5f7744063285ad14/pdf/GOVPUB-C13-a4d895ea1ca8329e5f7744063285ad14.pdf https://purl.fdlp.gov/GPO/gpo101433
001075013,151026s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741554, 0247 (online), C 13.10:452, The role of coatings in the prevention of mechanical failures / , NBS special publication ; 452 , https://doi.org/10.6028/NBS.SP.452 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0db18e0ef628de423391b1440f710a55/pdf/GOVPUB-C13-0db18e0ef628de423391b1440f710a55.pdf https://purl.fdlp.gov/GPO/gpo94927
001075014,151026s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741556, 0247 (online), C 13.10:453, Ultrasonic tissue characterization / , NBS special publication ; 453 , https://doi.org/10.6028/NBS.SP.453 https://www.govinfo.gov/content/pkg/GOVPUB-C13-71f0c518b4756e527f7f32ccf2e59d51/pdf/GOVPUB-C13-71f0c518b4756e527f7f32ccf2e59d51.pdf https://purl.fdlp.gov/GPO/gpo99265
001075018,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741595, 0247 (online), C 13.10:457-1," Building technology publications, supplement 1 :  1976 /", NBS special publication ;  457-1. , https://doi.org/10.6028/NBS.SP.457-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aa28cb167e0680f8228dd92c695a54b7/pdf/GOVPUB-C13-aa28cb167e0680f8228dd92c695a54b7.pdf https://purl.fdlp.gov/GPO/gpo101650
001075019,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741370, 0247 (online), C 13.10:457-2," Building technology publications, supplement 2 :  1977 /", NBS special publication ;  457-2. , https://doi.org/10.6028/NBS.SP.457-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3475206134331d84cccdb0b495ec9b0d/pdf/GOVPUB-C13-3475206134331d84cccdb0b495ec9b0d.pdf https://purl.fdlp.gov/GPO/gpo96583
001075020,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741454, 0247 (online), C 13.10:457-3," Building technology publications, supplement 3 :  1978 /", NBS special publication ;  457-3. , https://doi.org/10.6028/NBS.SP.457-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-75b747a3bc289090c29fe10fedd55bbe/pdf/GOVPUB-C13-75b747a3bc289090c29fe10fedd55bbe.pdf https://purl.fdlp.gov/GPO/gpo99408
001075021,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741609, 0247 (online), C 13.10:457-4," Building technology publications, supplement 4 :  1979 /", NBS special publication ;  457-4. , https://doi.org/10.6028/NBS.SP.457-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2c44ee60bf6bf83a6d593d34eca4d60e/pdf/GOVPUB-C13-2c44ee60bf6bf83a6d593d34eca4d60e.pdf https://purl.fdlp.gov/GPO/gpo96380
001075022,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741610, 0247 (online), C 13.10:457-5," Building technology publications, supplement 5 :  1980 /", NBS special publication ;  457-5. , https://doi.org/10.6028/NBS.SP.457-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-78335f5d316bae9c6d4a07b24e539fa0/pdf/GOVPUB-C13-78335f5d316bae9c6d4a07b24e539fa0.pdf https://purl.fdlp.gov/GPO/gpo99522
001075023,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741611, 0247 (online), C 13.10:457-6," Building technology publications, supplement 6 :  1981 /", NBS special publication ;  457-6. , https://doi.org/10.6028/NBS.SP.457-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aec85212931798e0bf401c7056d0bc25/pdf/GOVPUB-C13-aec85212931798e0bf401c7056d0bc25.pdf https://purl.fdlp.gov/GPO/gpo103543
001075024,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741612, 0247 (online), C 13.10:457-7," Building technology publications, supplement 7 :  1982 /", NBS special publication ;  457-7. , https://doi.org/10.6028/NBS.SP.457-7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-66d925d93ffc75ae6bc954d51e5ddac6/pdf/GOVPUB-C13-66d925d93ffc75ae6bc954d51e5ddac6.pdf https://purl.fdlp.gov/GPO/gpo98829
001075025,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741624, 0247 (online), C 13.10:457-8," Building technology publications, supplement 8 :  1983 /", NBS special publication ;  457-8. , https://doi.org/10.6028/NBS.SP.457-8 https://www.govinfo.gov/content/pkg/GOVPUB-C13-23d88338a9c62e803b5714214514fd69/pdf/GOVPUB-C13-23d88338a9c62e803b5714214514fd69.pdf https://purl.fdlp.gov/GPO/gpo95978
001075026,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741613, 0247 (online), C 13.10:457-9," Building technology publications, supplement 9 :  1984 /", NBS special publication ;  457-9. , https://doi.org/10.6028/NBS.SP.457-9 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6c13efc0f329494aa71e63fd75c2b05f/pdf/GOVPUB-C13-6c13efc0f329494aa71e63fd75c2b05f.pdf https://purl.fdlp.gov/GPO/gpo99026
001075030,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741645, 0247 (online), C 13.10:461, Radiation physics / , NBS special publication ; 461 , https://doi.org/10.6028/NBS.SP.461 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1503f0c09fbefd5cef02350d85e32d7d/pdf/GOVPUB-C13-1503f0c09fbefd5cef02350d85e32d7d.pdf https://purl.fdlp.gov/GPO/gpo95218
001075031,151026s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741647, 0247 (online), C 13.10:462, Laser induced damage in optical materials :  1976 /, NBS special publication ; 462 , https://doi.org/10.6028/NBS.SP.462 https://www.govinfo.gov/content/pkg/GOVPUB-C13-67f7b60d880b793f923b0526bfcc5a62/pdf/GOVPUB-C13-67f7b60d880b793f923b0526bfcc5a62.pdf https://purl.fdlp.gov/GPO/gpo98870
001075036,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741660, 0247 (online), C 13.10:467, Perspective on Standards / , NBS special publication ; 467 , https://doi.org/10.6028/NBS.SP.467 https://www.govinfo.gov/content/pkg/GOVPUB-C13-58b2d7a30204f419bed8ad132b8eb368/pdf/GOVPUB-C13-58b2d7a30204f419bed8ad132b8eb368.pdf https://purl.fdlp.gov/GPO/gpo98130
001075039,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741663, 0247 (online), C 13.10:470, Wind and seismic effects / , NBS special publication ; 470 , https://doi.org/10.6028/NBS.SP.470 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e0005cf7a8b01707e66d5f3044ace568/pdf/GOVPUB-C13-e0005cf7a8b01707e66d5f3044ace568.pdf https://purl.fdlp.gov/GPO/gpo104118
001075043,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741681, 0247 (online), C 13.10:474, Building for people / , NBS special publication ; 474 , https://doi.org/10.6028/NBS.SP.474 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e3fb64a9ba6c54374622c38266952871/pdf/GOVPUB-C13-e3fb64a9ba6c54374622c38266952871.pdf https://purl.fdlp.gov/GPO/gpo104300
001075046,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741684, 0247 (online), C 13.10:477, Wind and seismic effects / , NBS special publication ; 477 , https://doi.org/10.6028/NBS.SP.477 https://www.govinfo.gov/content/pkg/GOVPUB-C13-21720bc9e64313caee99471114c30a2c/pdf/GOVPUB-C13-21720bc9e64313caee99471114c30a2c.pdf https://purl.fdlp.gov/GPO/gpo95795
001075048,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741524, 0247 (online), C 13.10:479, Corrosion and metal artifacts - a dialogue between conservators and archaeologists and corrosion scientists / , NBS special publication ; 479 , https://doi.org/10.6028/NBS.SP.479 https://www.govinfo.gov/content/pkg/GOVPUB-C13-42e0667bdaeff814e102bbe1b695700f/pdf/GOVPUB-C13-42e0667bdaeff814e102bbe1b695700f.pdf https://purl.fdlp.gov/GPO/gpo97166
001075054,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741083, 0247 (online), C 13.10:487, Engineering design / , NBS special publication ; 487 , https://doi.org/10.6028/NBS.SP.487 https://www.govinfo.gov/content/pkg/GOVPUB-C13-58f217ea37572f469d2bb56aa81fdae6/pdf/GOVPUB-C13-58f217ea37572f469d2bb56aa81fdae6.pdf https://purl.fdlp.gov/GPO/gpo98292
001075055,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741596, 0247 (online), C 13.10:488, Measurements and standards for recycled oil / , NBS special publication ; 488 , https://doi.org/10.6028/NBS.SP.488 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c1bc1e902b08322b63515b987f010027/pdf/GOVPUB-C13-c1bc1e902b08322b63515b987f010027.pdf https://purl.fdlp.gov/GPO/gpo102613
001075058,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741628, 0247 (online), C 13.10:491, Thermal analysis - human comfort - indoor environments / , NBS special publication ; 491 , https://doi.org/10.6028/NBS.SP.491 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1c5686a1e9e671e6873f5e57e06d6588/pdf/GOVPUB-C13-1c5686a1e9e671e6873f5e57e06d6588.pdf https://purl.fdlp.gov/GPO/gpo95540
001075061,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741314, 0247 (online), C 13.10:494," Detection, diagnosis, and prognosis / ", NBS special publication ; 494 , https://doi.org/10.6028/NBS.SP.494 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c1d48c873e584370f43558bcc8c2a955/pdf/GOVPUB-C13-c1d48c873e584370f43558bcc8c2a955.pdf https://purl.fdlp.gov/GPO/gpo102625
001075062,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741772, 0247 (online), C 13.10:497," Hydraulic research in the United States and Canada, 1976 / ", NBS special publication ; 497 , https://doi.org/10.6028/NBS.SP.497 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fa997424a89272000c239a7838eb7ae8/pdf/GOVPUB-C13-fa997424a89272000c239a7838eb7ae8.pdf https://purl.fdlp.gov/GPO/gpo105208
001075067,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741826, 0247 (online), C 13.10:503, Computer science and statistics :  tenth annual symposium on the interface /, NBS special publication ; 503 , https://doi.org/10.6028/NBS.SP.503 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2eaa9bbc00e117ac25698640497fe8c0/pdf/GOVPUB-C13-2eaa9bbc00e117ac25698640497fe8c0.pdf https://purl.fdlp.gov/GPO/gpo96414
001075068,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741827, 0247 (online), C 13.10:504, Metric dimensional coordination - the issues and precedent / , NBS special publication ; 504 , https://doi.org/10.6028/NBS.SP.504 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c0469265896ed85c5dd06de39273eb1a/pdf/GOVPUB-C13-c0469265896ed85c5dd06de39273eb1a.pdf https://purl.fdlp.gov/GPO/gpo102545
001075069,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741828, 0247 (online), C 13.10:505, Bibliography on atomic transition probabilities (1914 through October 1977) / , NBS special publication ; 505 , https://doi.org/10.6028/NBS.SP.505 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d5f4704857d2f3b49051e62abd7855eb/pdf/GOVPUB-C13-d5f4704857d2f3b49051e62abd7855eb.pdf https://purl.fdlp.gov/GPO/gpo103440
001075073,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741552, 0247 (online), C 13.10:509, Laser induced damage in optical materials :  1977 /, NBS special publication ; 509 , https://doi.org/10.6028/NBS.SP.509 https://www.govinfo.gov/content/pkg/GOVPUB-C13-129436b96bed2e7095ab7541a9dcb158/pdf/GOVPUB-C13-129436b96bed2e7095ab7541a9dcb158.pdf https://purl.fdlp.gov/GPO/gpo95122
001075075,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741855, 0247 (online), C 13.10:511-1, Economic effects of metallic corrosion in the United States Part I / , NBS special publication ;  511-1. , https://doi.org/10.6028/NBS.SP.511-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b028ef9a68b9d7a994c69390d36017eb/pdf/GOVPUB-C13-b028ef9a68b9d7a994c69390d36017eb.pdf https://purl.fdlp.gov/GPO/gpo101897
001075076,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741825, 0247 (online), C 13.10:511-2, Economic effects of metallic corrosion in the United States - Appendix B Part II / , NBS special publication ;  511-2. , https://doi.org/10.6028/NBS.SP.511-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-73cebcd7fba7f2a511f7acf566c1ba0d/pdf/GOVPUB-C13-73cebcd7fba7f2a511f7acf566c1ba0d.pdf https://purl.fdlp.gov/GPO/gpo99328
001075077,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741868, 0247 (online), C 13.10:512, Energy-effective windows / , NBS special publication ; 512 , https://doi.org/10.6028/NBS.SP.512 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7eb0a9171580676e5524016c4b143921/pdf/GOVPUB-C13-7eb0a9171580676e5524016c4b143921.pdf https://purl.fdlp.gov/GPO/gpo99768
001075079,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741862, 0247 (online), C 13.10:514, Product durability and life / , NBS special publication ; 514 , https://doi.org/10.6028/NBS.SP.514 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1a1852d93e946b0be95e63e67c301314/pdf/GOVPUB-C13-1a1852d93e946b0be95e63e67c301314.pdf https://purl.fdlp.gov/GPO/gpo95494
001075082,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741818, 0247 (online), C 13.10:517, Report of the 62nd national conference on weights and measures 1977 / , NBS special publication ; 517 , https://doi.org/10.6028/NBS.SP.517 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e4621d7a05f7c8742845a3a300ddcd81/pdf/GOVPUB-C13-e4621d7a05f7c8742845a3a300ddcd81.pdf https://purl.fdlp.gov/GPO/gpo105457
001075083,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741910, 0247 (online), C 13.10:518, Research and innovation in the building regulatory process / , NBS special publication ; 518 , https://doi.org/10.6028/NBS.SP.518 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f595011ecb013da19ff3b55bc8dc6d21/pdf/GOVPUB-C13-f595011ecb013da19ff3b55bc8dc6d21.pdf https://purl.fdlp.gov/GPO/gpo105474
001075087,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741872, 0247 (online), C 13.10:523, Wind and seismic effects / , NBS special publication ; 523 , https://doi.org/10.6028/NBS.SP.523 https://www.govinfo.gov/content/pkg/GOVPUB-C13-971236b542065f42740de3dcdccecad1/pdf/GOVPUB-C13-971236b542065f42740de3dcdccecad1.pdf https://purl.fdlp.gov/GPO/gpo100917
001075091,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741931, 0247 (online), C 13.10:527, Footwear Technology Symposium -- Manufacturing a competitive advantage / , NBS special publication ; 527 , https://doi.org/10.6028/NBS.SP.527 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3e6bcb1bbd84074018dc66b839937e0c/pdf/GOVPUB-C13-3e6bcb1bbd84074018dc66b839937e0c.pdf https://purl.fdlp.gov/GPO/gpo97025
001075097,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741960, 0247 (online), C 13.10:533, Characterization of particles / , NBS special publication ; 533 , https://doi.org/10.6028/NBS.SP.533 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1ccec42a6c782698c8294f7bd9d06f93/pdf/GOVPUB-C13-1ccec42a6c782698c8294f7bd9d06f93.pdf https://purl.fdlp.gov/GPO/gpo95690
001075100,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741982, 0247 (online), C 13.10:537, A bibliography of sources of experimental data leading to thermal properties of binary aqueous electrolyte solutions / , NBS special publication ; 537 , https://doi.org/10.6028/NBS.SP.537 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dbdc2cc45d0ab442761b9de488b0299e/pdf/GOVPUB-C13-dbdc2cc45d0ab442761b9de488b0299e.pdf https://purl.fdlp.gov/GPO/gpo103920
001075104,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741935, 0247 (online), C 13.10:541, Laser induced damage in optical materials / , NBS special publication ; 541 , https://doi.org/10.6028/NBS.SP.541 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f2d550979465136408fa2c72c3217dc8/pdf/GOVPUB-C13-f2d550979465136408fa2c72c3217dc8.pdf https://purl.fdlp.gov/GPO/gpo104903
001075115,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742050, 0247 (online), C 13.10:552, Research and innovation in the building regulatory process / , NBS special publication ; 552 , https://doi.org/10.6028/NBS.SP.552 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dbcb3d5af58d4c7cc0f10c20501735ee/pdf/GOVPUB-C13-dbcb3d5af58d4c7cc0f10c20501735ee.pdf https://purl.fdlp.gov/GPO/gpo103914
001075118,151026s1986\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741989, 0247 (online), C 13.10:555, Achievement in radio / , NBS special publication ; 555 , https://doi.org/10.6028/NBS.SP.555 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d3650b18c6a13fab8d84424f9b75c834/pdf/GOVPUB-C13-d3650b18c6a13fab8d84424f9b75c834.pdf https://purl.fdlp.gov/GPO/gpo103340
001075123,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742000, 0247 (online), C 13.10:560, Wind and seismic effects / , NBS special publication ; 560 , https://doi.org/10.6028/NBS.SP.560 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c122b470031e4a50c640cb9511d28716/pdf/GOVPUB-C13-c122b470031e4a50c640cb9511d28716.pdf https://purl.fdlp.gov/GPO/gpo102579
001075125,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742092, 0247 (online), C 13.10:563, Advanced composites / , NBS special publication ; 563 , https://doi.org/10.6028/NBS.SP.563 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1a6d9fa219180d8927b549e667263b88/pdf/GOVPUB-C13-1a6d9fa219180d8927b549e667263b88.pdf https://purl.fdlp.gov/GPO/gpo95499
001075126,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742093, 0247 (online), C 13.10:564, Binary phase diagrams of transition elements / , NBS special publication ; 564 , https://doi.org/10.6028/NBS.SP.564 https://www.govinfo.gov/content/pkg/GOVPUB-C13-791f662f3c6abeb9cf45414b0bc2c1b8/pdf/GOVPUB-C13-791f662f3c6abeb9cf45414b0bc2c1b8.pdf https://purl.fdlp.gov/GPO/gpo99562
001075129,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741844, 0247 (online), C 13.10:567, Accuracy in powder diffraction / , NBS special publication ; 567 , https://doi.org/10.6028/NBS.SP.567 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e861f05fec0c16bc891cdf869cc3a5c0/pdf/GOVPUB-C13-e861f05fec0c16bc891cdf869cc3a5c0.pdf https://purl.fdlp.gov/GPO/gpo104474
001075130,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926741845, 0247 (online), C 13.10:568, Laser induced damage in optical materials / , NBS special publication ; 568 , https://doi.org/10.6028/NBS.SP.568 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c1bf7870bbf5e375af58a4abba54af93/pdf/GOVPUB-C13-c1bf7870bbf5e375af58a4abba54af93.pdf https://purl.fdlp.gov/GPO/gpo102614
001075132,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742135, 0247 (online), C 13.10:570, Structure shielding against fallout gamma rays from nuclear detonations / , NBS special publication ; 570 , https://doi.org/10.6028/NBS.SP.570 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3cb00adda4ad64c21748c40ad117b971/pdf/GOVPUB-C13-3cb00adda4ad64c21748c40ad117b971.pdf https://purl.fdlp.gov/GPO/gpo97362
001075134,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742139, 0247 (online), C 13.10:572, National Measurement Laboratory 1979 technical highlights / , NBS special publication ; 572 , https://doi.org/10.6028/NBS.SP.572 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b5710493174685dcb2b388b66fbded62/pdf/GOVPUB-C13-b5710493174685dcb2b388b66fbded62.pdf https://purl.fdlp.gov/GPO/gpo102099
